Gene_acc,Gene_id,PG.ProteinAccessions,CAS9.1,CAS9.2,CAS9.3,H4ALL.1,H4ALL.2,H4ALL.3,Desc
150,Tb11.v5.0258,Tb11.v5.0258.1-p1;Tb927.11.7240:mRNA-p1,17.541272714835966,17.42597445077821,17.4587895740013,17.698758282969376,17.45380765770214,17.46800522514952,nexin-dynein regulatory complex 2
151,Tb11.v5.0261,Tb11.v5.0261.1-p1;Tb927.7.4480:mRNA-p1,20.874054548898968,20.886078422385193,20.75513574731553,20.61508223325551,20.32969493785563,20.43066361327512,"adenosine 5'-monophosphoramidase, putative"
152,Tb11.v5.0262,Tb11.v5.0262.1-p1;Tb927.7.4490:mRNA-p1,17.122853739840934,17.684201141123904,17.03206843437546,17.53596209054263,17.490273109704557,17.405011712372474,"hypothetical protein, conserved"
153,Tb11.v5.0263,Tb11.v5.0263.1-p1;Tb927.7.4500:mRNA-p1,21.829051134329198,21.968429675200895,21.857426843639065,21.821307555003454,21.641911062382416,21.473173977058,"PX domain containing protein, putative"
154,Tb11.v5.0264,Tb11.v5.0264.1-p1;Tb927.7.4510:mRNA-p1,16.889872011916566,17.082647392724308,16.04029741432979,17.35670529954423,16.989475752549204,17.081157512014297,"Domain of unknown function (DUF4201), putative"
155,Tb11.v5.0265,Tb11.v5.0265.1-p1;Tb927.7.4520:mRNA-p1,22.441351679635044,22.890603281865193,22.619154043336685,22.46482378577231,22.470927172104226,22.39025727107363,"Thioredoxin-like, putative"
158,Tb11.v5.0270,Tb11.v5.0270.1-p1;Tb927.7.4570:mRNA-p1,21.006034101533793,21.11917892862944,21.120769749286985,21.119907613074073,21.106608944017562,21.14043850029915,inosine-guanine nucleoside hydrolase
159,Tb11.v5.0271,Tb11.v5.0271.1-p1;Tb927.10.6350:mRNA-p1,19.353621087258524,19.410381992683448,19.303516837343803,19.17605350486881,19.11762487204173,19.225525489039555,trypanin
160,Tb11.v5.0273,Tb11.v5.0273.1-p1;Tb927.10.6330:mRNA-p1,16.310505170132867,15.89989852157885,16.01557328768753,16.287069504424096,16.03858531221208,16.089310491338445,kinetoplastid kinetochore protein 1
161,Tb11.v5.0274,Tb11.v5.0274.1-p1;Tb927.10.6320:mRNA-p1,18.140135926172945,18.267210743888334,17.922611349777632,17.995972224518148,18.143438179267037,18.00673320642886,"CBF/Mak21 family, putative"
162,Tb11.v5.0275,Tb11.v5.0275.1-p1;Tb927.10.6310:mRNA-p1,20.446236740494587,19.662748334518593,19.753819744580593,19.970872547739415,19.801055863558375,20.031122492851924,"major vault protein, putative"
164,Tb11.v5.0277,Tb11.v5.0277.1-p1;Tb927.10.6290:mRNA-p1,18.568718090368506,18.584999763147625,18.681504161454384,18.432705258230932,18.899894281766255,18.77931749135719,"ATP-dependent DEAD/H RNA helicase, putative"
165,Tb11.v5.0289,Tb11.v5.0289.1-p1;Tb927.11.12770:mRNA-p1,14.587176052904661,15.11202565996834,14.522088314355095,14.500666001680619,14.814550294383139,14.579967168233695,"ubiquitin ligase, putative"
166,Tb11.v5.0291,Tb11.v5.0291.1-p1;Tb927.11.12750:mRNA-p1,16.966408460400398,16.987156346576885,16.794933989565017,17.050129467765416,17.110698035216412,17.134033465707343,cleavage and polyadenylation specificity factor 30 kDa subunit
168,Tb11.v5.0305,Tb11.v5.0305.1-p1;Tb927.10.15950:mRNA-p1,16.026395448771527,16.33898114823575,15.819955495508466,15.823971059031413,16.10564847483729,15.992345073549954,TATA-box-binding protein
169,Tb11.v5.0325,Tb11.v5.0325.1-p1,18.015602891074654,17.99027798559921,17.939622792869322,18.06201549520273,17.949203156477868,17.926879049788703,"retrotransposon hot spot (RHS) protein, putative"
170,Tb11.v5.0326,Tb11.v5.0326.1-p1,18.854766441121203,18.974964698100248,18.49060951577175,18.426577905120347,18.637006547773787,18.545841181150738,"retrotransposon hot spot (RHS) protein, putative"
171,Tb11.v5.0330,Tb11.v5.0330.1-p1;Tb927.10.8440:mRNA-p1,22.01027847385646,22.242473586407502,22.24967105147172,21.85113385862172,21.645844424487038,21.787085726554093,glucose transporter 1B
172,Tb11.v5.0339,Tb11.v5.0339.1-p1;Tb927.10.5080:mRNA-p1,17.271223919924715,17.363370818549857,17.032174397725065,16.806131459370413,17.156510863489807,17.29638609888872,GPI transamidase component Tta2
173,Tb11.v5.0340,Tb11.v5.0340.1-p1;Tb927.10.5070:mRNA-p1,16.76511326660747,16.8833654987329,17.01630315727145,16.5098845557111,16.98116840937793,16.937653719403134,"ribonuclease H, putative"
174,Tb11.v5.0342,Tb11.v5.0342.1-p1;Tb927.10.5040:mRNA-p1,15.6131696301064,15.94314560792953,15.474602493669304,15.889323200044009,15.786024488501093,15.34778165646947,"chaperone protein DnaJ, putative"
176,Tb11.v5.0356,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,19.117034750848596,21.060908138806322,21.196929847927727,21.32095682276004,21.258041920899878,19.152177593687174,"cytidine triphosphate synthase, putative"
178,Tb11.v5.0365,Tb11.v5.0365.1-p1,19.41642593482711,19.174199730717927,19.467277171598823,19.647486643342486,19.35670543385339,19.565902547535806,"hypothetical protein, conserved"
179,Tb11.v5.0366,Tb11.v5.0366.1-p1,17.84932024100032,17.265007187921412,17.908967292724242,18.124320605613654,17.821467945818707,18.049016604118023,"hypothetical protein, conserved"
182,Tb11.v5.0374,Tb11.v5.0374.1-p1;Tb927.10.510:mRNA-p1,18.054797719904013,17.952618977786127,17.97348875123378,18.16308423140828,18.02822140858139,18.07420337773084,Present in the outer mitochondrial membrane proteome 19
183,Tb11.v5.0384,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,16.60680527425431,16.916310474570537,16.344519008784722,16.320485609030584,16.639701717064717,16.293822844269698,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
184,Tb11.v5.0387,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,18.82185823998688,18.77558074457075,18.675297760712787,18.883829626330282,18.772999921959425,18.774926372957342,"cdc2-related kinase 6, putative"
185,Tb11.v5.0391,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,18.05452052448015,18.10984149179098,18.052922051955377,18.097726589344866,18.144353907184385,18.11818480416092,"rRNA biogenesis protein, putative"
186,Tb11.v5.0394,Tb11.v5.0394.1-p1,20.511443583388992,20.58337778512199,20.66619929297098,20.425247794909353,20.469330051053124,20.547665089469444,"hypothetical protein, conserved"
187,Tb11.v5.0396,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,16.368044664404728,16.338293523162612,16.118783325076603,16.137564842079247,16.223691828274557,16.220571991668187,"potassium voltage-gated channel, putative"
188,Tb11.v5.0397,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,17.993768960550945,17.738317638369136,18.043374788192416,18.075435733336718,18.007549170747087,18.22565345506858,"ATP-dependent zinc metallopeptidase, putative"
189,Tb11.v5.0406,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,17.91982088263107,17.49273386778511,17.891329174530433,17.887239026030127,17.86089061494564,17.883519975930955,Glycerol uptake protein 1
190,Tb11.v5.0414,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,22.506007756932213,22.622577484245106,22.509757248247528,22.59198314991702,22.46293705332511,22.580708952892063,"ATP-dependent RNA helicase SUB2, putative"
191,Tb11.v5.0420,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,20.706120140796124,20.75148542258742,20.888530061740447,20.824305411992885,20.566617225412028,20.683227343213073,"hypothetical protein, conserved"
192,Tb11.v5.0421,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,17.94100541451283,17.896387102379204,17.852239074490413,18.0261718546117,17.989868438321718,17.908511000111936,"75 kDa invariant surface glycoprotein, putative"
193,Tb11.v5.0422,Tb11.v5.0422.1-p1,18.074005861301497,18.18134761829912,18.20549602344115,18.31402057749126,18.226416308881884,18.207746883847165,"SET domain containing protein, putative"
194,Tb11.v5.0426,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,16.342807957671518,16.53028487665221,16.13637349925559,15.930518175548483,16.21831297980139,16.218430057302108,"hypothetical protein, conserved"
195,Tb11.v5.0427,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,19.132081868180407,19.29319307308728,18.970437266378166,19.30419282070934,19.105106360788266,19.18062307067819,Peroxisome biogenesis factor 12
196,Tb11.v5.0433,Tb11.v5.0433.1-p1;Tb927.11.12720:mRNA-p1,16.205481108332666,16.092051882535543,16.257169127130624,15.732685206571642,15.652161809846362,15.947070509759142,"hypothetical protein, conserved"
197,Tb11.v5.0434,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,17.837230619970942,17.471297396069037,17.694234275285854,17.754403831360673,17.41809310157022,17.685727807609627,Flagellum attachment zone protein 7
198,Tb11.v5.0435,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,22.17261322126331,22.33088351523102,22.239858374051042,22.36565390792211,22.262553978305952,22.32116057296547,"adenylosuccinate synthetase, putative"
199,Tb11.v5.0436,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,17.252598451265214,17.216079741368663,17.30313969827661,16.92034867528994,17.07896466032112,17.21777447835417,Nucleolar protein 49
200,Tb11.v5.0464,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,22.160739003695955,22.0250229394634,22.193961735063084,22.119930244998354,21.99192746537563,22.068534097043827,"vesicular-fusion protein nsf, putative"
201,Tb11.v5.0468,Tb11.v5.0468.1-p1,24.064108562756292,23.192242689917897,23.936429466928754,23.311863176981877,23.78508673114667,24.059391499810918,"alpha tubulin, putative"
202,Tb11.v5.0469,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,27.64243681377905,27.499284487307005,27.657767651571024,27.66139625765061,27.549995420906093,27.6559027667356,beta tubulin
203,Tb11.v5.0474,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,16.064793081082666,15.85437496201432,15.972533746428816,15.979293913527435,16.0377843732478,16.059134829851924,"protein kinase, putative"
204,Tb11.v5.0480,Tb11.v5.0480.1-p1,18.149112611086267,18.51357846069979,18.171279588601944,18.172842391556348,18.293704292046723,18.226634738974646,"DNA-directed RNA polymerase, alpha subunit, putative"
205,Tb11.v5.0481,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,16.881140853185602,17.22837394360867,16.839127266555238,16.70625127679783,17.4619094169218,16.562576668814526,"U3 snoRNA-associated protein UTP11, putative"
206,Tb11.v5.0485,Tb11.v5.0485.1-p1;Tb927.10.9280:mRNA-p1,19.86191211565578,19.63463559383535,20.145725555123445,16.155539671573678,19.501404982090246,16.008426912261466,"hypothetical protein, conserved"
207,Tb11.v5.0487,Tb11.v5.0487.1-p1,17.21323418225086,16.952071481890435,17.139078525111465,17.130184513972335,17.04557537532799,17.119103237062564,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
208,Tb11.v5.0489,Tb11.v5.0489.1-p1,18.08683239722259,17.700700155742386,17.784854667095615,17.80843486363185,17.9685886663301,17.754051653706142,"retrotransposon hot spot (RHS) protein, putative"
210,Tb11.v5.0500,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,16.410489005735773,16.205425175302477,16.24141413308817,16.18246619004212,16.151015454659966,16.254383648941825,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
211,Tb11.v5.0501,Tb11.v5.0501.1-p1;Tb927.10.3940:mRNA-p1,22.736008055431782,22.76967624890069,22.678883456420987,23.062287960131748,22.991520462104624,22.948203054707076,"40S ribosomal protein S3A, putative"
212,Tb11.v5.0502,Tb11.v5.0502.1-p1;Tb927.10.3920:mRNA-p1,17.786546331519443,16.93001954591181,17.628657346373984,17.93096909517248,18.45691234476544,18.392158862440944,"hypothetical protein, conserved"
213,Tb11.v5.0507,Tb11.v5.0507.1-p1;Tb927.10.15470:mRNA-p1,16.499012163191306,16.6504702350133,16.44738293570457,16.66235295053214,16.58504665511051,16.467637264501214,"hypothetical protein, conserved"
216,Tb11.v5.0516,Tb11.v5.0516.1-p1;Tb927.10.6880:mRNA-p1,22.08735276815478,22.03674677942621,22.173513367361966,22.17640692905899,22.039671781292373,22.104775492791774,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
217,Tb11.v5.0517,Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1,16.536649900464926,16.542324491113785,16.58084889336588,16.37248303892388,16.350971949005075,16.35252761399511,"hypothetical protein, conserved"
219,Tb11.v5.0523,Tb11.v5.0523.1-p1;Tb927.1.780:mRNA-p1,16.327118264816562,16.475945761739887,16.240255187928685,16.434470432381314,16.43422110615196,16.353615568787436,leucine-rich repeat-containing protein
220,Tb11.v5.0527,Tb11.v5.0527.1-p1;Tb927.10.16110:mRNA-p1,19.203048479929986,19.150405987171673,19.253682471367078,19.407689692748818,19.50986039956072,19.178707548369367,component of motile flagella 1
221,Tb11.v5.0530,Tb11.v5.0530.1-p1;Tb927.9.3630:mRNA-p1,18.35651658282733,18.42238537439858,18.328369509447462,18.52773398957024,18.439862327366708,18.441517462346326,"BSD domain containing protein, putative"
222,Tb11.v5.0531,Tb11.v5.0531.1-p1;Tb927.10.5620:mRNA-p1,26.4509328308248,25.864145045382177,26.42455793352623,26.402824455283362,26.245354387279015,26.24079511634385,"fructose-bisphosphate aldolase, glycosomal"
223,Tb11.v5.0537,Tb11.v5.0537.1-p1,24.147179610815186,24.23752829558334,24.122715216671114,24.143773375416448,24.016937304763058,24.039987977352038,"polyubiquitin, putative"
224,Tb11.v5.0538,Tb11.v5.0538.1-p1;Tb927.8.4970:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.5010:mRNA-p1,23.364816753870706,23.531851169994347,23.535159072721516,23.23987832656565,23.387166579857283,23.368587320748734,Paraflagellar rod protein 2-5
225,Tb11.v5.0540,Tb11.v5.0540.1-p1,19.15856670003647,19.04148653991474,18.92862698302291,19.005646991082283,19.164665598653926,19.03710082843179,"amino acid transporter 8, putative"
226,Tb11.v5.0543,Tb11.v5.0543.1-p1;Tb927.10.10890:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10960:mRNA-p1,25.08225090225696,25.052762389121934,25.046969932283808,25.250573112151912,25.136917444195475,25.183159669133566,"heat shock protein, putative"
227,Tb11.v5.0544,Tb11.v5.0544.1-p1;Tb927.11.15470:mRNA-p1,13.724290367327795,14.001504751114517,13.276048704292233,14.411418404330758,13.393069102313973,13.537665243642595,methionyl-tRNA formyltransferase
228,Tb11.v5.0553,Tb11.v5.0553.1-p1,16.172230935477696,16.70445682091141,16.175109702912128,15.925821251632376,16.529525874534055,16.424966253448044,"ubiquitin hydrolase, putative"
229,Tb11.v5.0555,Tb11.v5.0555.1-p1;Tb927.10.5390:mRNA-p1,15.64414300080791,15.463375445173842,15.669604606665384,15.585496694578323,15.595070772028135,15.676110098631721,"hypothetical protein, conserved"
230,Tb11.v5.0563,Tb11.v5.0563.1-p1;Tb927.10.13270:mRNA-p1,17.195165065868963,17.1471521219656,17.104650098141406,17.235827409502743,17.699055996754613,17.295530037991533,"Periodic tryptophan protein 2 homolog, putative"
231,Tb11.v5.0564,Tb11.v5.0564.1-p1;Tb927.10.350:mRNA-p1,18.301460051462666,18.78643276471195,18.310012356572035,18.23975452913648,18.363828768009906,18.335213688410057,"protein kinase PK4, putative"
233,Tb11.v5.0574,Tb11.v5.0574.1-p1;Tb927.5.2540:mRNA-p1,15.870669493563963,16.117354099485457,15.841661756915045,15.652645878130228,15.97279437651286,16.201501174191733,"Organic solute transport protein 1, putative"
234,Tb11.v5.0578,Tb11.v5.0578.1-p1;Tb927.10.6720:mRNA-p1,20.048735469004157,20.46952730378362,19.86242973683873,19.87833750787776,19.93955957663453,19.787280560964547,"Plasma-membrane choline transporter, putative"
236,Tb11.v5.0587,Tb11.v5.0587.1-p1;Tb927.11.4610:mRNA-p1,20.656160673738043,20.48662306008718,20.641699649923467,20.552585612750633,20.539171119835352,20.572665767211756,protein kinase A regulatory subunit
237,Tb11.v5.0594,Tb11.v5.0594.1-p1,18.512663314573725,18.63371720148954,18.49182031988594,18.621232942700075,18.663387304095576,18.56924291587358,"retrotransposon hot spot (RHS) protein, putative"
238,Tb11.v5.0597,Tb11.v5.0597.1-p1;Tb927.10.4800:mRNA-p1,16.292099862918658,16.51059963608964,16.35850566453154,16.152371037798922,16.199335659458374,16.077292972475888,"J binding protein 3, putative"
239,Tb11.v5.0604,Tb11.v5.0604.1-p1;Tb927.10.11340:mRNA-p1,15.64899988475489,15.548615569630726,15.55362648177415,15.567272471195313,15.601801273061872,15.584643150923599,"hypothetical protein, conserved"
240,Tb11.v5.0611,Tb11.v5.0611.1-p1;Tb927.7.2570:mRNA-p1,19.28797384433108,19.51358255670422,19.324510749860018,19.327740391413922,19.23949655942215,19.288110756336245,"guide RNA associated protein, GAP2"
241,Tb11.v5.0612,Tb11.v5.0612.1-p1;Tb927.7.7070:mRNA-p1,19.663494477291785,19.76166352878219,19.840235375181596,19.70578412945735,19.75150646662352,19.692327524740687,"MYND finger, putative"
242,Tb11.v5.0620,Tb11.v5.0620.1-p1,16.55843052308922,15.90519462986665,16.539367571845755,16.477739741405475,16.413715077717644,16.409465263101403,"COG4 transport protein, putative"
243,Tb11.v5.0624,Tb11.v5.0624.1-p1,19.67545961878929,19.385855293036013,19.614910200519972,19.728135592062724,19.533463056565612,19.589713315173697,"retrotransposon hot spot protein (PHS), putative"
244,Tb11.v5.0626,Tb11.v5.0626.1-p1;Tb927.10.14800:mRNA-p1,18.568605495237268,18.38627142382671,18.63180230029938,18.701450410350038,18.558744635648452,18.612781114279347,"mitogen-activated protein kinase 9, putative"
245,Tb11.v5.0631,Tb11.v5.0631.1-p1;Tb927.10.960:mRNA-p1,17.33701722995959,17.31926513590821,17.20072427978867,17.37185413076018,17.282659603653983,17.259209375658024,U4/U6-specific protein PRP4
246,Tb11.v5.0634,Tb11.v5.0634.1-p1;Tb927.6.3520:mRNA-p1,15.083143461441962,14.994066538574653,15.011340220937678,14.640509849663658,15.128580134466398,14.836450112290517,"Uncharacterised ACR, YagE family COG1723, putative"
247,Tb11.v5.0636,Tb11.v5.0636.1-p1;Tb927.10.14890:mRNA-p1,25.107010135216417,25.091990244767924,24.123381332859992,25.155358542649978,24.376002014077496,24.09926561258299,"C-terminal motor kinesin, putative"
248,Tb11.v5.0637,Tb11.v5.0637.1-p1;Tb927.10.380:mRNA-p1,16.619112837881083,16.905291050213506,21.067937327935184,16.29507020865804,20.659987293696982,20.99010690768339,kinetoplast ribosomal PPR-repeat containing protein 5
250,Tb11.v5.0639,Tb11.v5.0639.1-p1;Tb927.5.1230:mRNA-p1,18.32636392434592,18.28025253923667,18.464252452736407,18.388630123920112,18.37334881729683,18.522304349501695,"hypothetical protein, conserved"
252,Tb11.v5.0650,Tb11.v5.0650.1-p1;Tb927.10.2890:mRNA-p1,25.464534782351247,25.484788728717902,25.401202442562354,25.51815246915792,25.546620497703547,25.46784718393238,enolase
253,Tb11.v5.0652,Tb11.v5.0652.1-p1;Tb927.7.3210:mRNA-p1,16.794464256188583,17.02818396755394,16.777724464803445,16.242338525750345,16.21000256437291,16.669618446198953,"Pseudokinase, putative"
254,Tb11.v5.0655,Tb11.v5.0655.1-p1;Tb927.2.830:pseudogenic_transcript-p1,18.337383711611885,18.203925809646563,18.300697337659315,18.34508818638513,18.28756148040915,18.315784055432665,"retrotransposon hot spot protein 1 (RHS1), interrupted"
255,Tb11.v5.0663,Tb11.v5.0663.1-p1;Tb927.9.15480:mRNA-p1,21.060581158654898,21.40421398884753,21.169675490368498,21.43058539392187,21.207482381599114,21.21656026454881,hypothetical protein
256,Tb11.v5.0667,Tb11.v5.0667.1-p1;Tb927.11.15650:mRNA-p1,16.420918310644456,17.152681422706863,16.534062506992566,16.63646929888568,16.607950855959846,16.54357562925244,terminal uridylyltransferase 4
257,Tb11.v5.0668,Tb11.v5.0668.1-p1;Tb927.10.8230:mRNA-p1,23.361711439399997,23.390606803203756,23.405754731472417,23.4685001265846,23.395356706892173,23.43421817863555,protein disulfide isomerase 2
258,Tb11.v5.0670,Tb11.v5.0670.1-p1,18.439579565847477,18.82345509810605,18.59847192240478,17.92166390819439,18.304539048947607,18.62879527069217,"retrotransposon hot spot (RHS) protein, putative"
259,Tb11.v5.0671,Tb11.v5.0671.1-p1;Tb927.10.13010:mRNA-p1,17.992227066101922,18.005560819180033,18.00592071975971,18.252316056733772,18.057120655863688,18.033499291549358,cAMP-dependent protein kinase catalytic subunit 3
260,Tb11.v5.0674,Tb11.v5.0674.1-p1;Tb927.10.11360:mRNA-p1,14.827369454907801,14.835280004339463,14.903055196049486,14.98149716707425,14.805135622518831,14.877831647246959,"protein phosphatase 2A regulatory subunit, putative"
